0 222
1 373
2 581
3 838
4 1434
5 2272
6 3544
7 5673
8 9098
9 14521
10 23363
11 37192
12 59058
13 94148
14 149529
15 237928
16 379573
17 603798
18 962580
19 1531984
20 2438216
21 3883513
22 6181699
23 9843953
24 15663718
25 24947872
26 39694726
27 63169804
28 100495052
29 159984318
30 254680972
31 405357155
32 645144096
33 1026860905
34 1634885072
35 2602966062
36 4144996879
37 6600855349
38 10513407351
39 16747447799
